session,run_index,scenario,start_pose_source,stamp,end_criterion,placement_error_xy,placement_error_yaw,theoretical_time,theoretical_time_to_radius,execution_time,time_overhead,time_ratio,time_overhead_to_radius,time_ratio_to_radius,cross_track_mean,cross_track_rms,cross_track_max,tracking_mean,tracking_rms,tracking_max,heading_error_rms,final_position_error,final_heading_error,final_heading_error_vs_entry,reference_path_length,executed_path_length,path_length_ratio,end_reason
s10septs2,1,2,measured,1789052211.5294683,pose,0.014823567093064706,0.12309836037898236,3.5696541760891405,3.51965417608914,20.513821840286255,16.944167664197114,5.746725264787663,16.994167664197114,5.828362905551183,0.04759622402254612,0.05852657344172582,0.16031675322929365,0.2722831461075477,0.4014602310376987,0.7543300215112457,1.6177143512832044,0.7056114087666782,2.8574636241297706,2.7574636241297705,0.8875260481590148,2.0829279124215057,2.3468921467061157,timeout
s10septs2,2,2,measured,1789052255.8154519,pose,0.006181565535948804,0.020989251491080996,3.5333272752925384,3.483327275292538,4.283207654953003,0.7498803796604645,1.2122306600082435,0.7998803796604648,1.229631130366092,0.0475480721106798,0.06262570638820329,0.13594819173359807,0.060448507844926794,0.08099845646968765,0.19621948371923886,0.7173302430503106,0.03978817262164893,0.09725231697482123,0.0027476830251787487,0.8780293219356174,1.0611895528884883,1.2086037748136857,goal_reached
s10septs2,3,2,measured,1789052292.07546,pose,0.01360925817202716,0.27728374774349973,3.4846688953566236,3.434668895356624,4.153517007827759,0.6688481124711352,1.1919402194459239,0.718848112471135,1.2092918224062168,0.04056693940780905,0.053467328679155865,0.11566132970275646,0.05007680483274819,0.06571749363246643,0.16051029225315333,0.6425379859433569,0.026373374077472405,0.09246284387717285,0.007537156122827127,0.8796305775194473,1.0440549413092202,1.1869243384574562,goal_reached
s10septs2,4,2,measured,1789052315.6572862,pose,0.009580929394101838,0.20236930401903575,3.468756404607292,3.4187564046072914,4.113893032073975,0.6451366274666825,1.185984990646733,0.6951366274666833,1.2033302596610516,0.03873473749045842,0.051327428046588436,0.11595354336906263,0.0467623942897712,0.061253036692981065,0.1492760562867552,0.621635008801133,0.026595632889023505,0.0936693245348424,0.006330675465157588,0.8743007846114542,1.0261304542233445,1.1736583934090423,goal_reached
s10septs2,5,2,measured,1789052334.9797702,pose,0.015111267153691856,0.2855841856126915,3.3823260531193426,3.332326053119343,4.070627927780151,0.6883018746608087,1.2034995632742218,0.7383018746608085,1.22155751354814,0.0366353057427447,0.04835481895776392,0.11460684185564941,0.04439647078508291,0.0592432010250192,0.1464726798119635,0.6876142517603147,0.01827210669640271,0.08660735057249341,0.013392649427506564,0.8689456016364503,1.014344823999115,1.167328336881895,goal_reached
s10septs2,6,2,measured,1789052354.761207,pose,0.012882574853137093,0.31838665595896964,3.360911292583406,3.310911292583406,4.0082666873931885,0.6473553948097823,1.192613055940606,0.6973553948097826,1.2106234003828162,0.037944348192364565,0.04870273748954446,0.10922413866203176,0.04507484620703903,0.05784809557245683,0.13758789194413912,0.6263445859334822,0.023886411538595408,0.09267560482137316,0.007324395178626819,0.8725444211761277,1.0165155691316126,1.16500151105364,goal_reached
s10septs2,7,2,measured,1789052374.9246535,pose,0.018533210418502297,0.4037162077391765,3.2844020484345213,3.2344020484345215,9.452012777328491,6.16761072889397,2.877848886324286,6.21761072889397,2.922336999478264,0.060477124862076945,0.06757360883235305,0.1469190326152223,0.06717119314351175,0.07631197639822801,0.19962138993986633,0.47928491823104363,0.04798036600218783,0.04091637655675228,0.14091637655675227,0.8730027745541231,1.1394362073815152,1.3051919656996167,goal_reached
s10septs2,8,2,measured,1789052398.2152703,pose,0.01165457652388547,0.36566734339114104,3.334279733954175,3.2842797339541745,4.06286358833313,0.7285838543789547,1.2185131160290847,0.7785838543789554,1.2370638062067763,0.04974736579368971,0.06326575295212766,0.1348941615908852,0.059167187223060726,0.07673722636933672,0.18199480730815018,0.7046836408902634,0.042173259522241276,0.09209904015829391,0.007900959841706079,0.8856098577367257,1.070847733513502,1.2091641981607706,goal_reached
s10septs2,9,2,measured,1789052416.7350779,pose,0.002791487523133925,0.46804338644603916,3.3185330279080443,3.268533027908044,4.1754584312438965,0.8569254033358522,1.2582241599313073,0.9069254033358525,1.2774716961989248,0.05264357196294051,0.06991438862155379,0.14627921783804426,0.0809137983122192,0.10564068305651715,0.2720634016948555,0.8804314766708665,0.04767187434364734,0.09167437229731613,0.00832562770268386,0.881467003044907,1.1305485302506488,1.282576121789385,goal_reached
s10septs2,10,2,measured,1789052436.7046692,pose,0.003863243742755325,0.2555543134995588,3.427042745634112,3.377042745634112,4.586578845977783,1.1595361003436713,1.3383488874834912,1.209536100343671,1.358164284981994,0.07217339549542465,0.09244969313475296,0.17549083244494793,0.140213977199965,0.20101282407353419,0.44714989742973654,1.0668255192196356,0.046643309682031064,0.08883107201351144,0.01116892798648861,0.8796753596065594,1.2305310734279895,1.3988468131906668,goal_reached
