session,run_index,scenario,start_pose_source,stamp,end_criterion,placement_error_xy,placement_error_yaw,theoretical_time,theoretical_time_to_radius,execution_time,time_overhead,time_ratio,time_overhead_to_radius,time_ratio_to_radius,cross_track_mean,cross_track_rms,cross_track_max,tracking_mean,tracking_rms,tracking_max,heading_error_rms,final_position_error,final_heading_error,final_heading_error_vs_entry,reference_path_length,executed_path_length,path_length_ratio,end_reason
s10sept,1,1,measured,1789049412.3285894,pose,0.008827812663786891,0.005999130668923768,11.74162205146606,11.691622051466064,12.30166745185852,0.5600454003924611,1.0476974474172018,0.6100454003924565,1.052177995295012,0.013807708602314096,0.020026091163702252,0.07013628121343189,0.05617456221576192,0.06390860976287936,0.15816970590037166,0.17229831864733597,0.001889500571670691,0.09888267258936029,0.0011173274106395007,5.508731050351949,5.613054844081562,1.0189378992686433,goal_reached
s10sept,2,1,measured,1789049444.5940566,pose,0.02529722610312351,0.15506010253777533,11.76226867014984,11.712268670149845,12.322487115859985,0.5602184457101451,1.0476284347365625,0.6102184457101405,1.0521007895989747,0.012993267384074145,0.017080969614742286,0.053012937121988575,0.0520598037865912,0.057632669937641635,0.1195577465397189,0.17017375866033063,0.007436532460775998,0.09670360752033125,0.0032963924796687075,5.480883124535477,5.550588762872143,1.0127179574445995,goal_reached
s10sept,3,1,measured,1789049475.9419758,pose,0.017346140803300998,0.0005032552677177726,11.693482811973336,11.64348281197334,12.24250078201294,0.5490179700396034,1.0469507655561305,0.5990179700395988,1.0514466315373963,0.014840565622786867,0.020656927745696146,0.06879901865531547,0.05504302726422694,0.06214207782249828,0.14357368033104545,0.16521742116455987,0.0076031040569279,0.09813577115433177,0.001864228845667814,5.4874066913361785,5.587677094665445,1.0182728215657095,goal_reached
s10sept,4,1,measured,1789049504.7523234,pose,0.003238038675550648,0.015362273061592548,11.730204531393756,11.68020453139376,12.322019815444946,0.5918152840511901,1.050452256179106,0.6418152840511855,1.0549489764777775,0.01424241751696885,0.020200501066828545,0.07048479706425324,0.055476247089352185,0.06276176745225773,0.15038576683469887,0.17186118579359547,0.008248889678136513,0.09751239302158461,0.00248760697841519,5.501463321955217,5.59978389718294,1.017871713301322,goal_reached
s10sept,5,1,measured,1789049532.6940913,pose,0.007645302493661421,0.027958544514866897,11.742059655988946,11.69205965598895,12.242482423782349,0.5004227677934026,1.0426179718426287,0.5504227677933979,1.0470766301223462,0.015473397210966385,0.021913920135692194,0.07255081793500828,0.057468702073251283,0.06655412688970601,0.16510649200512562,0.18352875003649788,0.011222247257009493,0.09957492471127216,0.00042507528872779354,5.503340682658862,5.610084948051805,1.0193962670218284,goal_reached
s10sept,6,1,measured,1789049558.944655,pose,0.0058678175514776665,0.02765083760800735,11.729871669393233,11.679871669393236,12.261211156845093,0.5313394874518593,1.0452979795881556,0.5813394874518565,1.0497727632552025,0.014172904473163267,0.01868209372238259,0.05733992062045439,0.05582994592501406,0.0633286907692321,0.1854175665149459,0.17804820711586206,0.012456352496848842,0.09966296104281093,0.00033703895718926113,5.498502879299157,5.587077518999,1.0161088648390655,goal_reached
s10sept,7,1,measured,1789049584.6600018,pose,0.0083345414112788,0.042783377889525465,11.747826793929597,11.697826793929602,12.342313289642334,0.5944864957127365,1.0506039547688875,0.6444864957127319,1.0550945493608417,0.014052714058774968,0.01996698447171124,0.06543584835235625,0.05486417237620486,0.0616434068106355,0.14141908256716323,0.16712103292456643,0.008980513101862637,0.0997397596417024,0.0002602403582973916,5.502393664859543,5.601937363809295,1.0180909809462522,goal_reached
s10sept,8,1,measured,1789049608.59295,pose,0.003251861301360366,0.04989646031930928,11.746453192645571,11.696453192645576,12.302184343338013,0.5557311506924414,1.0473105491145518,0.6057311506924368,1.0517875924193245,0.014428157606592306,0.01994033151016308,0.06764471106910487,0.0559880063155932,0.06366479547765722,0.1959846287188421,0.18314130619924754,0.008773106248878513,0.0974299491444649,0.002570050855535055,5.501047146474401,5.597047850031264,1.0174513508066167,goal_reached
s10sept,9,1,measured,1789049636.6375306,pose,0.012135034666245766,0.013941301321573452,11.724096290456426,11.674096290456431,12.282456159591675,0.5583598691352485,1.0476249815168919,0.6083598691352439,1.0521119454559047,0.014609170896161346,0.02063151878762323,0.0697153470310694,0.055956760869046385,0.06350758784965196,0.15014119538931534,0.173022357467,0.011874440670293243,0.0999367281573675,6.327184263252781e-05,5.497438111675933,5.606468613405564,1.0198329657405443,goal_reached
s10sept,10,1,measured,1789049663.351389,pose,0.005148928153039268,0.001818695704852047,11.718712822807522,11.668712822807526,12.260318279266357,0.5416054564588357,1.0462171455729112,0.5916054564588311,1.0507001470892734,0.014322691214766887,0.01938376771906221,0.06556279319369332,0.05677568333547387,0.06383508841937155,0.14627651081288032,0.16737436838740655,0.010540819857680178,0.0988477889437563,0.0011522110562436122,5.499239938275001,5.589865012375991,1.0164795635611814,goal_reached
