session,run_index,scenario,start_pose_source,stamp,end_criterion,placement_error_xy,placement_error_yaw,theoretical_time,theoretical_time_to_radius,execution_time,time_overhead,time_ratio,time_overhead_to_radius,time_ratio_to_radius,cross_track_mean,cross_track_rms,cross_track_max,tracking_mean,tracking_rms,tracking_max,heading_error_rms,final_position_error,final_heading_error,final_heading_error_vs_entry,reference_path_length,executed_path_length,path_length_ratio,end_reason
s10septs3,1,3,measured,1789054691.2987804,pose,0.004172547338122842,0.026686137957130596,13.160458990331694,13.110458990331695,13.211403846740723,0.05094485640902846,1.0038710546833096,0.1009448564090274,1.007699566924657,0.02196946188953752,0.02957467105218485,0.09262498473347454,0.08466973911376748,0.11054584118149081,0.29081984589577964,0.29926867966648424,0.037160414967749175,0.09854199045306868,0.0014580095469314042,6.227341516357699,6.414755262314451,1.0300953055913926,goal_reached
s10septs3,2,3,measured,1789054725.3965533,pose,0.005907231780531322,0.014910484208322751,13.13433409330936,13.08433409330936,13.218104362487793,0.08377026917843367,1.0063779608911507,0.1337702691784326,1.010223697149925,0.02036010126531527,0.024803796928289434,0.06295550540508452,0.05121265717409397,0.05614128658590886,0.170790964485089,0.15248414365773094,0.0356853857853308,0.09850332803952222,0.001496671960477624,6.2237143278100024,6.386435017752429,1.0261452697491797,goal_reached
s10septs3,3,3,measured,1789054754.4490342,pose,0.01056051005488315,0.008229138338426312,13.125471168590572,13.075471168590573,13.192079782485962,0.06660861389539008,1.0050747598345107,0.11660861389538901,1.0089181194613852,0.019369744316928016,0.02379379781826087,0.0592019075473206,0.05162973690035749,0.0585797801881534,0.14822986253022752,0.16346313047702202,0.039916074426917,0.09641986148073323,0.0035801385192672833,6.216559382644684,6.366044656597199,1.0240463035501353,goal_reached
s10septs3,4,3,measured,1789054782.762586,pose,0.012307332187113882,0.003594472560323414,13.124203584773806,13.074203584773807,13.219703912734985,0.09550032796117947,1.0072766570058374,0.1455003279611784,1.0111288100279108,0.018850714945426676,0.022501160597625105,0.05598341237080913,0.04854680429353865,0.053077955123067455,0.15948486833081746,0.1525887959966118,0.0260935422670492,0.09479527482038796,0.0052047251796121016,6.218222214727613,6.352702598316077,1.021626821773907,goal_reached
s10septs3,5,3,measured,1789054820.6362598,pose,0.007576653593520786,0.006242505748663918,13.143527113116996,13.093527113116997,13.24627685546875,0.10274974235175449,1.0078175166732233,0.15274974235175343,1.0116660500285466,0.020962775997042243,0.025741981910494243,0.06496163940647746,0.05262921399109287,0.05796239197931181,0.13975688965858646,0.1562519515637222,0.04718197110303224,0.09706800203098732,0.0029319979690131995,6.226979416482905,6.398437464624999,1.027534706102969,goal_reached
s10septs3,6,3,measured,1789054849.3327694,pose,0.004593703298686574,0.021790324759637377,13.14433453048477,13.09433453048477,13.246814966201782,0.1024804357170126,1.007796548047323,0.15248043571701153,1.0116447640284447,0.020438336311410676,0.024865076036063416,0.05934805626600371,0.05123723863210955,0.056256005784268356,0.13698518101904805,0.15640110931242385,0.03789453831947279,0.09533221609589759,0.0046677839041026955,6.222145716658659,6.377785814938253,1.0250138947827752,goal_reached
s10septs3,7,3,measured,1789054879.4053323,pose,0.00696683804803783,0.02792535877988267,13.146137329827884,13.096137329827883,13.274996280670166,0.12885895084228238,1.009802039002735,0.1788589508422831,1.0136573820461483,0.020311551738554912,0.024276090967727,0.05699725404970678,0.05045243072611463,0.054030319050312296,0.12684977557697388,0.14672878792220412,0.040487808642559284,0.09162264821311683,0.008377351786883234,6.222275605422973,6.386153688090911,1.0263373230406432,goal_reached
s10septs3,8,3,measured,1789054912.2343073,pose,0.009810674504041059,0.03181520894519574,13.150638501493361,13.100638501493362,13.233118057250977,0.08247955575761523,1.006271905029421,0.13247955575761416,1.010112450300992,0.020207620407630685,0.02515429309190097,0.06506001350939163,0.0514526259195135,0.059085785169203424,0.15078642624474228,0.1728389716444186,0.03953333090454957,0.09368019956609407,0.006319800433905986,6.224658380206756,6.40412848502929,1.028832121196115,goal_reached
s10septs3,9,3,measured,1789054946.3181574,pose,0.004209469115623874,0.046694110428348035,13.124103362929652,13.074103362929653,13.17265772819519,0.048554365265538024,1.0036996329518926,0.09855436526553696,1.0075381356969364,0.01928116386857061,0.023437939590349142,0.06198792426238074,0.04873230346409684,0.053913121523768426,0.1306347410475854,0.15206664492175015,0.028411825670777928,0.09550074453734547,0.004499255462654371,6.227593395217303,6.370295570799495,1.022914497868757,goal_reached
s10septs3,10,3,measured,1789054977.4376783,pose,0.009743253826027958,0.010387190795616563,13.152634165489854,13.102634165489855,13.23224401473999,0.07960984925013648,1.0060527684605582,0.1296098492501354,1.0098918925471876,0.0192280631470238,0.02326903949159251,0.05372979022524916,0.04814021459159101,0.05185488256243715,0.11199713513117616,0.14406394186869353,0.024181503907021208,0.09716630903507317,0.0028336909649266714,6.225596636539423,6.374674485798041,1.023945953771506,goal_reached
