session,run_index,scenario,start_pose_source,stamp,end_criterion,placement_error_xy,placement_error_yaw,theoretical_time,theoretical_time_to_radius,execution_time,time_overhead,time_ratio,time_overhead_to_radius,time_ratio_to_radius,cross_track_mean,cross_track_rms,cross_track_max,tracking_mean,tracking_rms,tracking_max,heading_error_rms,final_position_error,final_heading_error,final_heading_error_vs_entry,reference_path_length,executed_path_length,path_length_ratio,end_reason
s10septs2_mod,1,2,measured,1789055772.0095217,pose,0.012980807412611846,0.08293294339054724,2.7108930279251675,2.6608930279251677,3.0465221405029297,0.3356291125777622,1.1238075826380514,0.385629112577762,1.1449246957809711,0.044136236832533066,0.053018408470979037,0.10505855170323455,0.06138387904410248,0.0667562768573043,0.1089139673231939,0.4046211829957479,0.04960702519000053,0.008156605651152837,0.0918433943488472,0.9851981818797515,1.031800539317874,1.0473025207468465,goal_reached
s10septs2_mod,2,2,measured,1789055801.186388,pose,0.018856018086716317,0.009734430596725518,2.686813593425339,2.636813593425339,3.2710623741149902,0.5842487806896512,1.2174504335244225,0.6342487806896511,1.2405360706085156,0.043681531011051024,0.054879813274269454,0.11485865142495913,0.07451104913293102,0.07929563314740676,0.13691290950076984,0.43563817539962296,0.04980669313630772,0.0030203433064779346,0.09697965669352206,1.0105925602067476,1.076985706336992,1.065697244116523,goal_reached
s10septs2_mod,3,2,measured,1789055819.6893194,pose,0.020396624528625742,0.043817915135591086,2.6372748521839946,2.587274852183995,7.3026344776153564,4.665359625431362,2.769007739776481,4.715359625431361,2.822519791993103,0.04856418353572092,0.052839589957382964,0.08933369247946868,0.06051725525500773,0.06340642454866831,0.13030286632843743,0.2616714426304466,0.04901882211451294,0.013647456699812044,0.11364745669981204,0.9749540090405657,1.1564297651505446,1.1861377607837789,goal_reached
s10septs2_mod,4,2,measured,1789055836.2410774,pose,0.010252461246269946,0.06460353450640333,2.7261109625776987,2.676110962577699,4.454247951507568,1.7281369889298697,1.6339202668756425,1.7781369889298695,1.6644481539798044,0.044733018745556984,0.050954716179708495,0.09351798024825839,0.06502113809900333,0.07047355125611694,0.12016835566605262,0.3699043513027438,0.04987293520492893,0.009555120329955313,0.1095551203299553,1.0072053281521072,1.0947548596524699,1.0869232211678104,goal_reached
s10septs2_mod,5,2,measured,1789055852.98929,pose,0.015504309115792203,0.029742074278814368,2.7021722778886637,2.652172277888664,6.728569984436035,4.026397706547371,2.49005958631675,4.076397706547372,2.537003361558587,0.05148136431759667,0.05663806375203129,0.1012846054926343,0.06460991268612681,0.0671404797227573,0.11171284962935839,0.272668569408421,0.046657561086324725,0.06202809075393234,0.16202809075393232,1.0097427559172991,1.1636360295257226,1.152408395808316,goal_reached
s10septs2_mod,6,2,measured,1789055871.0326943,pose,0.01007554462134581,0.05355028555402841,2.708518719365901,2.658518719365902,3.136857271194458,0.4283385518285572,1.1581449479252028,0.4783385518285561,1.179926719471303,0.04268233998189306,0.053897166799870395,0.11802559804217111,0.06849859223624548,0.07415177893062709,0.11903631206769766,0.49223401904353054,0.0493207191236797,0.02539003547110963,0.07460996452889035,1.000556870824516,1.0700486668244422,1.0694531195839583,goal_reached
s10septs2_mod,7,2,measured,1789055888.0336561,pose,0.019602326889714014,0.022827946950749967,2.643007628644368,2.5930076286443686,2.933382272720337,0.2903746440759689,1.109865231158983,0.3403746440759683,1.1312663488976764,0.03756917982795752,0.047971356918572274,0.099831238552735,0.07225195703639369,0.07721799301039702,0.1216003451949279,0.4547847056581663,0.04981975207771128,0.053453508452333987,0.046546491547665984,0.9867332948799644,1.0334698915818126,1.0473649738428392,goal_reached
s10septs2_mod,8,2,measured,1789055901.5428348,pose,0.00608967311227484,0.031551543125877275,2.6721733075615233,2.6221733075615226,4.9310219287872314,2.258848621225708,1.845322649857246,2.308848621225709,1.8805095431975134,0.049938838467738327,0.0578916779019644,0.11695752911180207,0.07068509573414876,0.07466698481897194,0.13493064212863473,0.3575125157616183,0.049919249696806826,0.010076577049977109,0.1100765770499771,0.9998917585717668,1.0973268533363518,1.0974456424200956,goal_reached
s10septs2_mod,9,2,measured,1789055914.4270308,pose,0.014749217276906056,0.16578657880585368,2.583515058344485,2.5335150583444856,2.833033561706543,0.24951850336205794,1.0965810137456482,0.2995185033620573,1.1182225076482382,0.02935262813491192,0.036692724997081635,0.06324563765480973,0.07484714565866857,0.08300591691218893,0.14364196960147477,0.41537094021444243,0.04311293335961913,0.0992729195807927,0.0007270804192072711,0.9884498253528751,1.0418225263341467,1.0539963684673803,goal_reached
s10septs2_mod,10,2,measured,1789055926.8107762,pose,0.004603261785365837,0.03662160865630892,2.706570170121443,2.656570170121443,4.461149215698242,1.7545790455767993,1.648266601378405,1.8045790455767992,1.6792890569475545,0.04777374160635023,0.056804179257109226,0.11716425569677005,0.06482187598527266,0.06952858161961464,0.11801595927922497,0.3605270535229163,0.04970187242552054,0.05972879239624774,0.1597287923962477,0.9980934274283325,1.0898336023984534,1.0919154183857285,goal_reached
