session,run_index,scenario,start_pose_source,stamp,end_criterion,placement_error_xy,placement_error_yaw,theoretical_time,theoretical_time_to_radius,execution_time,time_overhead,time_ratio,time_overhead_to_radius,time_ratio_to_radius,cross_track_mean,cross_track_rms,cross_track_max,tracking_mean,tracking_rms,tracking_max,heading_error_rms,final_position_error,final_heading_error,final_heading_error_vs_entry,reference_path_length,executed_path_length,path_length_ratio,end_reason
s10septs2_mod,1,2,measured,1789055772.0095217,pose,0.012980807412611846,0.08293294339054724,2.7108930279251675,2.6608930279251677,3.0464258193969727,0.33553279147180515,1.1237720515031209,0.38553279147180497,1.1448884969917128,0.044136236832533066,0.053018408470979037,0.10505855170323455,0.06136902622101099,0.06674413116170527,0.1089170666396583,0.40447671958808834,0.04960702519000053,0.008156605651152837,0.0918433943488472,0.9851981818797515,1.031800539317874,1.0473025207468465,goal_reached
s10septs2_mod,2,2,measured,1789055801.186388,pose,0.018856018086716317,0.009734430596725518,2.686813593425339,2.636813593425339,3.2709732055664062,0.5841596121410673,1.2174172460532848,0.6341596121410671,1.2405022538272283,0.043681531011051024,0.054879813274269454,0.11485865142495913,0.07448213043018166,0.07926575262996519,0.13673734048756553,0.43570370836268457,0.04980669313630772,0.0030203433064779346,0.09697965669352206,1.0105925602067476,1.076985706336992,1.065697244116523,goal_reached
s10septs2_mod,3,2,measured,1789055819.6893194,pose,0.020396624528625742,0.043817915135591086,2.6372748521839946,2.587274852183995,7.302706956863403,4.665432104679409,2.769035222406131,4.715432104679408,2.8225478057342737,0.04856418353572092,0.052839589957382964,0.08933369247946868,0.060511241141071884,0.06339225756335143,0.13013489575202725,0.2614517679876743,0.04901882211451294,0.013647456699812044,0.11364745669981204,0.9749540090405657,1.1564297651505446,1.1861377607837789,goal_reached
s10septs2_mod,4,2,measured,1789055836.2410774,pose,0.010252461246269946,0.06460353450640333,2.7261109625776987,2.676110962577699,4.454302787780762,1.728191825203063,1.6339403820778284,1.7781918252030628,1.6644686450109911,0.044733018745556984,0.050954716179708495,0.09351798024825839,0.06500223856899186,0.07044980244397647,0.1200814582855702,0.3698812886046386,0.04987293520492893,0.009555120329955313,0.1095551203299553,1.0072053281521072,1.0947548596524699,1.0869232211678104,goal_reached
s10septs2_mod,5,2,measured,1789055852.98929,pose,0.015504309115792203,0.029742074278814368,2.7021722778886637,2.652172277888664,6.728197813034058,4.0260255351453935,2.4899218558674283,4.076025535145394,2.5368630345500134,0.05148136431759667,0.05663806375203129,0.1012846054926343,0.0645786219760207,0.06710368893486947,0.11152953252439862,0.27246862463008814,0.046657561086324725,0.06202809075393234,0.16202809075393232,1.0097427559172991,1.1636360295257226,1.152408395808316,goal_reached
s10septs2_mod,6,2,measured,1789055871.0326943,pose,0.01007554462134581,0.05355028555402841,2.708518719365901,2.658518719365902,3.1366465091705322,0.4281277898046314,1.158067133427404,0.47812778980463033,1.179847441479995,0.04268233998189306,0.053897166799870395,0.11802559804217111,0.06843810602894881,0.0740872043967428,0.11904623368246968,0.49191624738323186,0.0493207191236797,0.02539003547110963,0.07460996452889035,1.000556870824516,1.0700486668244422,1.0694531195839583,goal_reached
s10septs2_mod,7,2,measured,1789055888.0336561,pose,0.019602326889714014,0.022827946950749967,2.643007628644368,2.5930076286443686,2.933375120162964,0.29036749151859587,1.1098625249400165,0.34036749151859524,1.131263590495698,0.03756917982795752,0.047971356918572274,0.099831238552735,0.07221136300063555,0.07717230362297245,0.12134023428376815,0.4542087171003443,0.04981975207771128,0.053453508452333987,0.046546491547665984,0.9867332948799644,1.0334698915818126,1.0473649738428392,goal_reached
s10septs2_mod,8,2,measured,1789055901.5428348,pose,0.00608967311227484,0.031551543125877275,2.6721733075615233,2.6221733075615226,4.930957555770874,2.2587842482093508,1.8452985597220084,2.3087842482093515,1.880484993707908,0.049938838467738327,0.0578916779019644,0.11695752911180207,0.07064890776337249,0.0746323201235414,0.13463140728704467,0.3572796939443506,0.049919249696806826,0.010076577049977109,0.1100765770499771,0.9998917585717668,1.0973268533363518,1.0974456424200956,goal_reached
s10septs2_mod,9,2,measured,1789055914.4270308,pose,0.014749217276906056,0.16578657880585368,2.583515058344485,2.5335150583444856,2.8329262733459473,0.24941121500146224,1.0965394856886512,0.2994112150014616,1.118180160017328,0.02935262813491192,0.036692724997081635,0.06324563765480973,0.07483153477663203,0.08299023049417178,0.14367867799740114,0.41536920492847984,0.04311293335961913,0.0992729195807927,0.0007270804192072711,0.9884498253528751,1.0418225263341467,1.0539963684673803,goal_reached
s10septs2_mod,10,2,measured,1789055926.8107762,pose,0.004603261785365837,0.03662160865630892,2.706570170121443,2.656570170121443,4.461711406707764,1.7551412365863208,1.6484743148216876,1.8051412365863206,1.679500679819724,0.04777374160635023,0.056804179257109226,0.11716425569677005,0.06480838482187436,0.0695170124566138,0.11802223198908529,0.3601940325451907,0.04970187242552054,0.05972879239624774,0.1597287923962477,0.9980934274283325,1.0898336023984534,1.0919154183857285,goal_reached
