session,run_index,scenario,start_pose_source,stamp,end_criterion,placement_error_xy,placement_error_yaw,theoretical_time,theoretical_time_to_radius,execution_time,time_overhead,time_ratio,time_overhead_to_radius,time_ratio_to_radius,cross_track_mean,cross_track_rms,cross_track_max,tracking_mean,tracking_rms,tracking_max,heading_error_rms,final_position_error,final_heading_error,final_heading_error_vs_entry,reference_path_length,executed_path_length,path_length_ratio,end_reason
s10sept,1,1,measured,1789049412.3285894,pose,0.008827812663786891,0.005999130668923768,11.74162205146606,11.691622051466064,12.301530599594116,0.5599085481280568,1.0476857921055418,0.6099085481280522,1.052166290138636,0.013807708602314096,0.020026091163702252,0.07013628121343189,0.05614300061255399,0.06386157801910938,0.15786335587888456,0.17224595569995743,0.001889500571670691,0.09888267258936029,0.0011173274106395007,5.508731050351949,5.613054844081562,1.0189378992686433,goal_reached
s10sept,2,1,measured,1789049444.5940566,pose,0.02529722610312351,0.15506010253777533,11.76226867014984,11.712268670149845,12.322617769241333,0.5603490990914928,1.0476395425751106,0.6103490990914882,1.0521119448571938,0.012993267384074145,0.017080969614742286,0.053012937121988575,0.052090493309665344,0.057656128685446034,0.11950141942755471,0.17012614228073264,0.007436532460775998,0.09670360752033125,0.0032963924796687075,5.480883124535477,5.550588762872143,1.0127179574445995,goal_reached
s10sept,3,1,measured,1789049475.9419758,pose,0.017346140803300998,0.0005032552677177726,11.693482811973336,11.64348281197334,12.242693662643433,0.5492108506700966,1.046967260268065,0.5992108506700919,1.0514631970817103,0.014840565622786867,0.020656927745696146,0.06879901865531547,0.055052051145874074,0.06217841568784682,0.15257562500800492,0.16544014610563018,0.0076031040569279,0.09813577115433177,0.001864228845667814,5.4874066913361785,5.587677094665445,1.0182728215657095,goal_reached
s10sept,4,1,measured,1789049504.7523234,pose,0.003238038675550648,0.015362273061592548,11.730204531393756,11.68020453139376,12.32177472114563,0.5915701897518737,1.0504313618887586,0.6415701897518691,1.05492799274426,0.01424241751696885,0.020200501066828545,0.07048479706425324,0.055463071919437903,0.06275477024728994,0.15032425705087746,0.1718887009604239,0.008248889678136513,0.09751239302158461,0.00248760697841519,5.501463321955217,5.59978389718294,1.017871713301322,goal_reached
s10sept,5,1,measured,1789049532.6940913,pose,0.007645302493661421,0.027958544514866897,11.742059655988946,11.69205965598895,12.242138862609863,0.5000792066209172,1.042588712821422,0.5500792066209126,1.0470472459776707,0.015473397210966385,0.021913920135692194,0.07255081793500828,0.05749011513134477,0.06655656829141107,0.16499468712732765,0.18349712900218224,0.011222247257009493,0.09957492471127216,0.00042507528872779354,5.503340682658862,5.610084948051805,1.0193962670218284,goal_reached
s10sept,6,1,measured,1789049558.944655,pose,0.0058678175514776665,0.02765083760800735,11.729871669393233,11.679871669393236,12.261340618133545,0.5314689487403115,1.0453090164768872,0.5814689487403086,1.0497838473914085,0.01415064092170581,0.018666908918052564,0.05733992062045439,0.055785137272540905,0.06329325423967491,0.18525099672769163,0.1778891734364318,0.012456352496848842,0.09966296104281093,0.00033703895718926113,5.498502879299157,5.587825127174105,1.0162448306085696,goal_reached
s10sept,7,1,measured,1789049584.6600018,pose,0.0083345414112788,0.042783377889525465,11.747826793929597,11.697826793929602,12.342108011245728,0.59428121731613,1.0505864810352168,0.6442812173161254,1.0550770009392227,0.014052714058774968,0.01996698447171124,0.06543584835235625,0.054862336523039755,0.06163458385236964,0.14140992258025759,0.1671110677981049,0.008980513101862637,0.0997397596417024,0.0002602403582973916,5.502393664859543,5.601937363809295,1.0180909809462522,goal_reached
s10sept,8,1,measured,1789049608.59295,pose,0.003251861301360366,0.04989646031930928,11.746453192645571,11.696453192645576,12.301928997039795,0.5554758043942236,1.0472888109529102,0.605475804394219,1.051765761331386,0.014428157606592306,0.01994033151016308,0.06764471106910487,0.055932702044085784,0.06361183550059296,0.19578126711286936,0.1833622297239088,0.008773106248878513,0.0974299491444649,0.002570050855535055,5.501047146474401,5.597047850031264,1.0174513508066167,goal_reached
s10sept,9,1,measured,1789049636.6375306,pose,0.012135034666245766,0.013941301321573452,11.724096290456426,11.674096290456431,12.282467365264893,0.5583710748084663,1.0476259372982963,0.6083710748084616,1.0521129053309082,0.014609170896161346,0.02063151878762323,0.0697153470310694,0.0559159654140444,0.06346454343313197,0.1501630020940214,0.17306440057615244,0.011874440670293243,0.0999367281573675,6.327184263252781e-05,5.497438111675933,5.606468613405564,1.0198329657405443,goal_reached
s10sept,10,1,measured,1789049663.351389,pose,0.005148928153039268,0.001818695704852047,11.718712822807522,11.668712822807526,12.260305881500244,0.5415930586927225,1.0462160876268465,0.5915930586927178,1.050699084609949,0.014322691214766887,0.01938376771906221,0.06556279319369332,0.05675219494885104,0.06380705222885484,0.14625321510109748,0.16722291530191116,0.010540819857680178,0.0988477889437563,0.0011522110562436122,5.499239938275001,5.589865012375991,1.0164795635611814,goal_reached
